Latitude,Longitude,gravity
77.4417,15.5474,-39.7
77.4583,15.5474,-40.7
77.475,15.5474,-41.7
77.4917,15.5474,-42.6
77.5083,15.5474,-43.2
77.525,15.5474,-43.6
77.5417,15.5474,-43.7
77.5583,15.5474,-43.5
77.575,15.5474,-43.1
77.5917,15.5474,-42.9
77.6083,15.5474,-42.8
77.625,15.5474,-43.2
77.6417,15.5474,-44.1
77.6583,15.5474,-45.4
77.675,15.5474,-47.2
77.6917,15.5474,-49.3
77.7083,15.5474,-51.4
77.725,15.5474,-53.4
77.7417,15.5474,-55.2
77.7583,15.5474,-56.6
77.775,15.5474,-57.6
77.7917,15.5474,-58.4
77.8083,15.5474,-59
77.825,15.5474,-59.6
77.8417,15.5474,-60.2
77.8583,15.5474,-60.8
77.875,15.5474,-61.5
77.8917,15.5474,-61.9
77.9083,15.5474,-61.9
77.925,15.5474,-61.4
77.9417,15.5474,-60.3
77.9583,15.5474,-58.6
77.975,15.5474,-56.4
77.9917,15.5474,-54
78.0083,15.5474,-51.7
78.025,15.5474,-49.8
78.0417,15.5474,-48.4
78.0583,15.5474,-47.8
78.075,15.5474,-47.9
78.0917,15.5474,-48.5
78.1083,15.5474,-49.3
78.125,15.5474,-50.2
78.1417,15.5474,-50.9
78.1583,15.5474,-51.2
78.175,15.5474,-51.1
78.1917,15.5474,-50.8
78.2083,15.5474,-50.4
78.225,15.5474,-50.3
78.2417,15.5474,-50.6
78.2583,15.5474,-51.6
78.275,15.5474,-53.1
78.2917,15.5474,-55.2
78.3083,15.5474,-57.7
78.325,15.5474,-60.3
78.3417,15.5474,-62.7
78.3583,15.5474,-64.9
78.375,15.5474,-66.8
78.3917,15.5474,-68.4
78.4083,15.5474,-69.8
78.425,15.5474,-71.3
78.4417,15.5474,-72.9
78.4583,15.5474,-74.5
78.475,15.5474,-76.3
78.4917,15.5474,-78
78.5083,15.5474,-79.4
78.525,15.5474,-80.2
78.5417,15.5474,-80.5
78.5583,15.5474,-79.9
78.575,15.5474,-78.6
78.5917,15.5474,-76.6
78.6083,15.5474,-73.9
78.625,15.5474,-70.8
78.6417,15.5474,-67.2
78.6583,15.5474,-63.1
78.675,15.5474,-58.5
78.6917,15.5474,-53.6
78.7083,15.5474,-48.3
78.725,15.5474,-42.9
78.7417,15.5474,-37.9
78.7583,15.5474,-33.9
78.775,15.5474,-31.2
78.7917,15.5474,-30.5
78.8083,15.5474,-32.1
78.825,15.5474,-36
78.8417,15.5474,-41.9
78.8583,15.5474,-49.1
78.875,15.5474,-56.9
78.8917,15.5474,-64.3
78.9083,15.5474,-70.6
78.925,15.5474,-75.2
78.9417,15.5474,-77.9
78.9583,15.5474,-79
78.975,15.5474,-78.8
78.9917,15.5474,-78.1
79.0083,15.5474,-77.4
79.025,15.5474,-77.2
79.0417,15.5474,-77.7
79.0583,15.5474,-79
79.075,15.5474,-80.6
79.0917,15.5474,-82.1
79.1083,15.5474,-83.1
79.125,15.5474,-83.1
79.1417,15.5474,-81.9
79.1583,15.5474,-79.7
79.175,15.5474,-76.6
79.1917,15.5474,-73.2
79.2083,15.5474,-69.8
79.225,15.5474,-67
79.2417,15.5474,-64.9
79.2583,15.5474,-63.6
79.275,15.5474,-63.2
79.2917,15.5474,-63.3
79.3083,15.5474,-63.8
79.325,15.5474,-64.3
79.3417,15.5474,-64.9
79.3583,15.5474,-65.2
79.375,15.5474,-65.4
79.3917,15.5474,-65.3
79.4083,15.5474,-64.9
79.425,15.5474,-64.2
79.4417,15.5474,-63.2
79.4583,15.5474,-61.8
79.475,15.5474,-60.1
79.4917,15.5474,-58.1
79.5083,15.5474,-55.8
79.525,15.5474,-53.5
79.5417,15.5474,-51.2
79.5583,15.5474,-49.1
79.575,15.5474,-47.3
79.5917,15.5474,-45.6
79.6083,15.5474,-44.1
79.625,15.5474,-42.6
79.6417,15.5474,-41
79.6583,15.5474,-39.2
79.675,15.5474,-37.1
79.6917,15.5474,-34.8
79.7083,15.5474,-32.2
79.725,15.5474,-29.5
79.7417,15.5474,-26.7
79.7583,15.5474,-23.9
79.775,15.5474,-21.2
79.7917,15.5474,-18.5
79.8083,15.5474,-15.8
79.825,15.5474,-13.3
79.8417,15.5474,-10.8
79.8583,15.5474,-8.5
79.875,15.5474,-6.4
79.8917,15.5474,-4.7
79.9083,15.5474,-3.4
79.925,15.5474,-2.6
79.9417,15.5474,-2.2
79.9583,15.5474,-2.2
79.975,15.5474,-2.5
79.9917,15.5474,-3
80.0083,15.5474,-3.7
77.0083,15.5313,-40.5
77.025,15.5313,-40.2
77.0417,15.5313,-39.8
77.0583,15.5313,-39.4
77.075,15.5313,-39.2
77.0917,15.5313,-39.2
77.1083,15.5313,-39.5
77.125,15.5313,-40.2
77.1417,15.5313,-41.2
77.1583,15.5313,-42.4
77.175,15.5313,-43.8
77.1917,15.5313,-45.1
77.2083,15.5313,-46.2
77.225,15.5313,-47
77.2417,15.5313,-47.3
77.2583,15.5313,-47
77.275,15.5313,-46.3
77.2917,15.5313,-45.1
77.3083,15.5313,-43.7
77.325,15.5313,-42.1
77.3417,15.5313,-40.6
77.3583,15.5313,-39.3
77.375,15.5313,-38.4
77.3917,15.5313,-37.9
77.4083,15.5313,-37.9
77.425,15.5313,-38.3
77.4417,15.5313,-39
77.4583,15.5313,-39.9
77.475,15.5313,-40.9
77.4917,15.5313,-41.7
77.5083,15.5313,-42.4
77.525,15.5313,-42.7
77.5417,15.5313,-42.7
77.5583,15.5313,-42.6
77.575,15.5313,-42.3
77.5917,15.5313,-42.2
77.6083,15.5313,-42.3
77.625,15.5313,-42.8
77.6417,15.5313,-43.8
77.6583,15.5313,-45.3
77.675,15.5313,-47.2
77.6917,15.5313,-49.4
77.7083,15.5313,-51.6
77.725,15.5313,-53.7
77.7417,15.5313,-55.5
77.7583,15.5313,-56.9
77.775,15.5313,-58
77.7917,15.5313,-58.8
77.8083,15.5313,-59.5
77.825,15.5313,-60.1
77.8417,15.5313,-60.9
77.8583,15.5313,-61.6
77.875,15.5313,-62.3
77.8917,15.5313,-62.8
77.9083,15.5313,-62.8
77.925,15.5313,-62.3
77.9417,15.5313,-61.1
77.9583,15.5313,-59.3
77.975,15.5313,-56.9
77.9917,15.5313,-54.3
78.0083,15.5313,-51.8
78.025,15.5313,-49.7
78.0417,15.5313,-48.2
78.0583,15.5313,-47.4
78.075,15.5313,-47.4
78.0917,15.5313,-47.9
78.1083,15.5313,-48.7
78.125,15.5313,-49.6
78.1417,15.5313,-50.4
78.1583,15.5313,-50.8
78.175,15.5313,-51
78.1917,15.5313,-51
78.2083,15.5313,-50.9
78.225,15.5313,-51.2
78.2417,15.5313,-51.9
78.2583,15.5313,-53.1
78.275,15.5313,-54.9
78.2917,15.5313,-57.1
78.3083,15.5313,-59.6
78.325,15.5313,-62
78.3417,15.5313,-64.3
78.3583,15.5313,-66.3
78.375,15.5313,-67.9
78.3917,15.5313,-69.3
78.4083,15.5313,-70.6
78.425,15.5313,-72
78.4417,15.5313,-73.5
78.4583,15.5313,-75.1
78.475,15.5313,-76.9
78.4917,15.5313,-78.4
78.5083,15.5313,-79.7
78.525,15.5313,-80.4
78.5417,15.5313,-80.4
78.5583,15.5313,-79.8
78.575,15.5313,-78.5
78.5917,15.5313,-76.6
78.6083,15.5313,-74.3
78.625,15.5313,-71.8
78.6417,15.5313,-68.9
78.6583,15.5313,-65.6
78.675,15.5313,-61.9
78.6917,15.5313,-57.8
78.7083,15.5313,-53.1
78.725,15.5313,-48.2
78.7417,15.5313,-43.4
78.7583,15.5313,-39.4
78.775,15.5313,-36.5
78.7917,15.5313,-35.6
78.8083,15.5313,-36.8
78.825,15.5313,-40.2
78.8417,15.5313,-45.7
78.8583,15.5313,-52.6
78.875,15.5313,-60.1
78.8917,15.5313,-67.3
78.9083,15.5313,-73.5
78.925,15.5313,-78
78.9417,15.5313,-80.7
78.9583,15.5313,-81.6
78.975,15.5313,-81.3
78.9917,15.5313,-80.4
79.0083,15.5313,-79.5
79.025,15.5313,-79
79.0417,15.5313,-79.3
79.0583,15.5313,-80.2
79.075,15.5313,-81.4
79.0917,15.5313,-82.5
79.1083,15.5313,-83
79.125,15.5313,-82.5
79.1417,15.5313,-81
79.1583,15.5313,-78.4
79.175,15.5313,-75.1
79.1917,15.5313,-71.7
79.2083,15.5313,-68.5
79.225,15.5313,-65.9
79.2417,15.5313,-64.2
79.2583,15.5313,-63.5
79.275,15.5313,-63.5
79.2917,15.5313,-64.1
79.3083,15.5313,-64.9
79.325,15.5313,-65.7
79.3417,15.5313,-66.3
79.3583,15.5313,-66.5
79.375,15.5313,-66.4
79.3917,15.5313,-65.9
79.4083,15.5313,-65.1
79.425,15.5313,-64
79.4417,15.5313,-62.6
79.4583,15.5313,-60.9
79.475,15.5313,-58.9
79.4917,15.5313,-56.8
79.5083,15.5313,-54.4
79.525,15.5313,-52
79.5417,15.5313,-49.6
79.5583,15.5313,-47.5
79.575,15.5313,-45.6
79.5917,15.5313,-43.9
79.6083,15.5313,-42.3
79.625,15.5313,-40.8
79.6417,15.5313,-39.3
79.6583,15.5313,-37.5
79.675,15.5313,-35.6
79.6917,15.5313,-33.4
79.7083,15.5313,-31
79.725,15.5313,-28.5
79.7417,15.5313,-26
79.7583,15.5313,-23.5
79.775,15.5313,-20.9
79.7917,15.5313,-18.4
79.8083,15.5313,-15.9
79.825,15.5313,-13.4
79.8417,15.5313,-10.9
79.8583,15.5313,-8.5
79.875,15.5313,-6.4
79.8917,15.5313,-4.6
79.9083,15.5313,-3.2
79.925,15.5313,-2.4
79.9417,15.5313,-2
79.9583,15.5313,-2.1
79.975,15.5313,-2.4
79.9917,15.5313,-3
80.0083,15.5313,-3.8
77.0083,15.5153,-39.2
77.025,15.5153,-39
77.0417,15.5153,-38.6
77.0583,15.5153,-38.2
77.075,15.5153,-37.9
77.0917,15.5153,-37.7
77.1083,15.5153,-37.8
77.125,15.5153,-38.3
77.1417,15.5153,-39.2
77.1583,15.5153,-40.5
77.175,15.5153,-42
77.1917,15.5153,-43.5
77.2083,15.5153,-44.8
77.225,15.5153,-45.8
77.2417,15.5153,-46.4
77.2583,15.5153,-46.4
77.275,15.5153,-45.8
77.2917,15.5153,-44.8
77.3083,15.5153,-43.4
77.325,15.5153,-41.8
77.3417,15.5153,-40.3
77.3583,15.5153,-39
77.375,15.5153,-38.1
77.3917,15.5153,-37.6
77.4083,15.5153,-37.5
77.425,15.5153,-37.8
77.4417,15.5153,-38.4
77.4583,15.5153,-39.2
77.475,15.5153,-40.1
77.4917,15.5153,-40.8
77.5083,15.5153,-41.4
77.525,15.5153,-41.7
77.5417,15.5153,-41.7
77.5583,15.5153,-41.7
77.575,15.5153,-41.5
77.5917,15.5153,-41.6
77.6083,15.5153,-41.9
77.625,15.5153,-42.6
77.6417,15.5153,-43.8
77.6583,15.5153,-45.5
77.675,15.5153,-47.6
77.6917,15.5153,-49.8
77.7083,15.5153,-52.1
77.725,15.5153,-54.1
77.7417,15.5153,-55.9
77.7583,15.5153,-57.3
77.775,15.5153,-58.4
77.7917,15.5153,-59.2
77.8083,15.5153,-59.8
77.825,15.5153,-60.5
77.8417,15.5153,-61.2
77.8583,15.5153,-61.9
77.875,15.5153,-62.6
77.8917,15.5153,-63
77.9083,15.5153,-63
77.925,15.5153,-62.4
77.9417,15.5153,-61.1
77.9583,15.5153,-59.2
77.975,15.5153,-56.7
77.9917,15.5153,-54
78.0083,15.5153,-51.3
78.025,15.5153,-49.1
78.0417,15.5153,-47.4
78.0583,15.5153,-46.6
78.075,15.5153,-46.5
78.0917,15.5153,-47
78.1083,15.5153,-48
78.125,15.5153,-49
78.1417,15.5153,-49.9
78.1583,15.5153,-50.6
78.175,15.5153,-51.1
78.1917,15.5153,-51.4
78.2083,15.5153,-51.8
78.225,15.5153,-52.5
78.2417,15.5153,-53.5
78.2583,15.5153,-55
78.275,15.5153,-57
78.2917,15.5153,-59.2
78.3083,15.5153,-61.6
78.325,15.5153,-63.8
78.3417,15.5153,-65.8
78.3583,15.5153,-67.4
78.375,15.5153,-68.8
78.3917,15.5153,-69.9
78.4083,15.5153,-71
78.425,15.5153,-72.3
78.4417,15.5153,-73.7
78.4583,15.5153,-75.2
78.475,15.5153,-76.9
78.4917,15.5153,-78.3
78.5083,15.5153,-79.5
78.525,15.5153,-80
78.5417,15.5153,-80
78.5583,15.5153,-79.3
78.575,15.5153,-78.1
78.5917,15.5153,-76.6
78.6083,15.5153,-74.8
78.625,15.5153,-72.8
78.6417,15.5153,-70.7
78.6583,15.5153,-68.2
78.675,15.5153,-65.4
78.6917,15.5153,-61.9
78.7083,15.5153,-57.9
78.725,15.5153,-53.5
78.7417,15.5153,-49
78.7583,15.5153,-44.9
78.775,15.5153,-42
78.7917,15.5153,-40.7
78.8083,15.5153,-41.4
78.825,15.5153,-44.4
78.8417,15.5153,-49.4
78.8583,15.5153,-55.8
78.875,15.5153,-63
78.8917,15.5153,-69.8
78.9083,15.5153,-75.7
78.925,15.5153,-80
78.9417,15.5153,-82.5
78.9583,15.5153,-83.4
78.975,15.5153,-83
78.9917,15.5153,-82
79.0083,15.5153,-80.9
79.025,15.5153,-80.2
79.0417,15.5153,-80.2
79.0583,15.5153,-80.7
79.075,15.5153,-81.5
79.0917,15.5153,-82.1
79.1083,15.5153,-82.2
79.125,15.5153,-81.3
79.1417,15.5153,-79.4
79.1583,15.5153,-76.7
79.175,15.5153,-73.4
79.1917,15.5153,-70.2
79.2083,15.5153,-67.3
79.225,15.5153,-65.2
79.2417,15.5153,-64.1
79.2583,15.5153,-63.9
79.275,15.5153,-64.4
79.2917,15.5153,-65.4
79.3083,15.5153,-66.4
79.325,15.5153,-67.3
79.3417,15.5153,-67.7
79.3583,15.5153,-67.7
79.375,15.5153,-67.2
79.3917,15.5153,-66.3
79.4083,15.5153,-65
79.425,15.5153,-63.5
79.4417,15.5153,-61.8
79.4583,15.5153,-59.8
79.475,15.5153,-57.7
79.4917,15.5153,-55.4
79.5083,15.5153,-53
79.525,15.5153,-50.5
79.5417,15.5153,-48.2
79.5583,15.5153,-46
79.575,15.5153,-44
79.5917,15.5153,-42.2
79.6083,15.5153,-40.6
79.625,15.5153,-39.1
79.6417,15.5153,-37.5
79.6583,15.5153,-35.9
79.675,15.5153,-34
79.6917,15.5153,-32
79.7083,15.5153,-29.8
79.725,15.5153,-27.6
79.7417,15.5153,-25.2
79.7583,15.5153,-22.9
79.775,15.5153,-20.5
79.7917,15.5153,-18.2
79.8083,15.5153,-15.7
79.825,15.5153,-13.3
79.8417,15.5153,-10.8
79.8583,15.5153,-8.5
79.875,15.5153,-6.3
79.8917,15.5153,-4.6
79.9083,15.5153,-3.3
79.925,15.5153,-2.5
79.9417,15.5153,-2.2
79.9583,15.5153,-2.4
79.975,15.5153,-2.8
79.9917,15.5153,-3.5
80.0083,15.5153,-4.4
77.0083,15.4992,-38.1
77.025,15.4992,-37.9
77.0417,15.4992,-37.6
77.0583,15.4992,-37.2
77.075,15.4992,-36.7
77.0917,15.4992,-36.4
77.1083,15.4992,-36.3
77.125,15.4992,-36.6
77.1417,15.4992,-37.4
77.1583,15.4992,-38.5
77.175,15.4992,-40
77.1917,15.4992,-41.5
77.2083,15.4992,-43
77.225,15.4992,-44.2
77.2417,15.4992,-45
77.2583,15.4992,-45.2
77.275,15.4992,-44.8
77.2917,15.4992,-44
77.3083,15.4992,-42.7
77.325,15.4992,-41.4
77.3417,15.4992,-40
77.3583,15.4992,-38.8
77.375,15.4992,-37.9
77.3917,15.4992,-37.4
77.4083,15.4992,-37.3
77.425,15.4992,-37.5
77.4417,15.4992,-38
77.4583,15.4992,-38.7
77.475,15.4992,-39.3
77.4917,15.4992,-39.9
77.5083,15.4992,-40.3
77.525,15.4992,-40.5
77.5417,15.4992,-40.6
77.5583,15.4992,-40.6
77.575,15.4992,-40.7
77.5917,15.4992,-40.9
77.6083,15.4992,-41.5
77.625,15.4992,-42.5
77.6417,15.4992,-44
77.6583,15.4992,-45.9
77.675,15.4992,-48.1
77.6917,15.4992,-50.4
77.7083,15.4992,-52.7
77.725,15.4992,-54.7
77.7417,15.4992,-56.5
77.7583,15.4992,-57.8
77.775,15.4992,-58.7
77.7917,15.4992,-59.4
77.8083,15.4992,-59.9
77.825,15.4992,-60.4
77.8417,15.4992,-61
77.8583,15.4992,-61.6
77.875,15.4992,-62.1
77.8917,15.4992,-62.4
77.9083,15.4992,-62.3
77.925,15.4992,-61.6
77.9417,15.4992,-60.3
77.9583,15.4992,-58.2
77.975,15.4992,-55.7
77.9917,15.4992,-52.9
78.0083,15.4992,-50.3
78.025,15.4992,-48
78.0417,15.4992,-46.4
78.0583,15.4992,-45.6
78.075,15.4992,-45.5
78.0917,15.4992,-46.1
78.1083,15.4992,-47.2
78.125,15.4992,-48.4
78.1417,15.4992,-49.5
78.1583,15.4992,-50.6
78.175,15.4992,-51.4
78.1917,15.4992,-52.2
78.2083,15.4992,-53
78.225,15.4992,-54
78.2417,15.4992,-55.4
78.2583,15.4992,-57.1
78.275,15.4992,-59.2
78.2917,15.4992,-61.4
78.3083,15.4992,-63.6
78.325,15.4992,-65.5
78.3417,15.4992,-67.2
78.3583,15.4992,-68.4
78.375,15.4992,-69.4
78.3917,15.4992,-70.3
78.4083,15.4992,-71.1
78.425,15.4992,-72.1
78.4417,15.4992,-73.4
78.4583,15.4992,-74.8
78.475,15.4992,-76.4
78.4917,15.4992,-77.7
78.5083,15.4992,-78.8
78.525,15.4992,-79.3
78.5417,15.4992,-79.2
78.5583,15.4992,-78.7
78.575,15.4992,-77.6
78.5917,15.4992,-76.4
78.6083,15.4992,-75.1
78.625,15.4992,-73.7
78.6417,15.4992,-72.2
78.6583,15.4992,-70.5
78.675,15.4992,-68.4
78.6917,15.4992,-65.6
78.7083,15.4992,-62.2
78.725,15.4992,-58.2
78.7417,15.4992,-53.9
78.7583,15.4992,-50
78.775,15.4992,-46.9
78.7917,15.4992,-45.4
78.8083,15.4992,-45.8
78.825,15.4992,-48.3
78.8417,15.4992,-52.8
78.8583,15.4992,-58.6
78.875,15.4992,-65.1
78.8917,15.4992,-71.4
78.9083,15.4992,-76.9
78.925,15.4992,-80.8
78.9417,15.4992,-83.1
78.9583,15.4992,-83.9
78.975,15.4992,-83.4
78.9917,15.4992,-82.3
79.0083,15.4992,-81.2
79.025,15.4992,-80.3
79.0417,15.4992,-80.1
79.0583,15.4992,-80.3
79.075,15.4992,-80.7
79.0917,15.4992,-80.9
79.1083,15.4992,-80.5
79.125,15.4992,-79.3
79.1417,15.4992,-77.2
79.1583,15.4992,-74.5
79.175,15.4992,-71.5
79.1917,15.4992,-68.6
79.2083,15.4992,-66.3
79.225,15.4992,-64.8
79.2417,15.4992,-64.3
79.2583,15.4992,-64.6
79.275,15.4992,-65.6
79.2917,15.4992,-66.8
79.3083,15.4992,-67.9
79.325,15.4992,-68.6
79.3417,15.4992,-68.8
79.3583,15.4992,-68.4
79.375,15.4992,-67.5
79.3917,15.4992,-66.1
79.4083,15.4992,-64.5
79.425,15.4992,-62.6
79.4417,15.4992,-60.7
79.4583,15.4992,-58.6
79.475,15.4992,-56.4
79.4917,15.4992,-54.1
79.5083,15.4992,-51.6
79.525,15.4992,-49.2
79.5417,15.4992,-46.8
79.5583,15.4992,-44.6
79.575,15.4992,-42.5
79.5917,15.4992,-40.7
79.6083,15.4992,-39
79.625,15.4992,-37.5
79.6417,15.4992,-35.9
79.6583,15.4992,-34.3
79.675,15.4992,-32.5
79.6917,15.4992,-30.6
79.7083,15.4992,-28.6
79.725,15.4992,-26.5
79.7417,15.4992,-24.3
79.7583,15.4992,-22.1
79.775,15.4992,-19.9
79.7917,15.4992,-17.6
79.8083,15.4992,-15.3
79.825,15.4992,-12.9
79.8417,15.4992,-10.5
79.8583,15.4992,-8.3
79.875,15.4992,-6.3
79.8917,15.4992,-4.6
79.9083,15.4992,-3.5
79.925,15.4992,-2.9
79.9417,15.4992,-2.8
79.9583,15.4992,-3.1
79.975,15.4992,-3.8
79.9917,15.4992,-4.6
80.0083,15.4992,-5.7
77.0083,15.4831,-37.1
77.025,15.4831,-37.1
77.0417,15.4831,-36.8
77.0583,15.4831,-36.4
77.075,15.4831,-35.8
77.0917,15.4831,-35.3
77.1083,15.4831,-35.1
77.125,15.4831,-35.2
77.1417,15.4831,-35.7
77.1583,15.4831,-36.7
77.175,15.4831,-38.1
77.1917,15.4831,-39.6
77.2083,15.4831,-41.2
77.225,15.4831,-42.5
77.2417,15.4831,-43.4
77.2583,15.4831,-43.7
77.275,15.4831,-43.6
77.2917,15.4831,-42.9
77.3083,15.4831,-41.9
77.325,15.4831,-40.7
77.3417,15.4831,-39.5
77.3583,15.4831,-38.5
77.375,15.4831,-37.8
77.3917,15.4831,-37.4
77.4083,15.4831,-37.2
77.425,15.4831,-37.4
77.4417,15.4831,-37.7
77.4583,15.4831,-38.1
77.475,15.4831,-38.5
77.4917,15.4831,-38.9
77.5083,15.4831,-39.1
77.525,15.4831,-39.3
77.5417,15.4831,-39.4
77.5583,15.4831,-39.5
77.575,15.4831,-39.8
77.5917,15.4831,-40.3
77.6083,15.4831,-41.2
77.625,15.4831,-42.5
77.6417,15.4831,-44.2
77.6583,15.4831,-46.2
77.675,15.4831,-48.6
77.6917,15.4831,-50.9
77.7083,15.4831,-53.2
77.725,15.4831,-55.2
77.7417,15.4831,-56.9
77.7583,15.4831,-58
77.775,15.4831,-58.8
77.7917,15.4831,-59.3
77.8083,15.4831,-59.6
77.825,15.4831,-59.9
77.8417,15.4831,-60.2
77.8583,15.4831,-60.6
77.875,15.4831,-60.9
77.8917,15.4831,-61
77.9083,15.4831,-60.8
77.925,15.4831,-60
77.9417,15.4831,-58.6
77.9583,15.4831,-56.6
77.975,15.4831,-54.1
77.9917,15.4831,-51.4
78.0083,15.4831,-48.8
78.025,15.4831,-46.7
78.0417,15.4831,-45.2
78.0583,15.4831,-44.5
78.075,15.4831,-44.6
78.0917,15.4831,-45.4
78.1083,15.4831,-46.6
78.125,15.4831,-48
78.1417,15.4831,-49.4
78.1583,15.4831,-50.8
78.175,15.4831,-52
78.1917,15.4831,-53.1
78.2083,15.4831,-54.4
78.225,15.4831,-55.8
78.2417,15.4831,-57.4
78.2583,15.4831,-59.3
78.275,15.4831,-61.4
78.2917,15.4831,-63.5
78.3083,15.4831,-65.5
78.325,15.4831,-67.2
78.3417,15.4831,-68.4
78.3583,15.4831,-69.3
78.375,15.4831,-69.9
78.3917,15.4831,-70.5
78.4083,15.4831,-71
78.425,15.4831,-71.9
78.4417,15.4831,-72.9
78.4583,15.4831,-74.3
78.475,15.4831,-75.7
78.4917,15.4831,-76.9
78.5083,15.4831,-77.9
78.525,15.4831,-78.4
78.5417,15.4831,-78.3
78.5583,15.4831,-77.9
78.575,15.4831,-77
78.5917,15.4831,-76.1
78.6083,15.4831,-75.1
78.625,15.4831,-74.2
78.6417,15.4831,-73.3
78.6583,15.4831,-72.1
78.675,15.4831,-70.5
78.6917,15.4831,-68.3
78.7083,15.4831,-65.3
78.725,15.4831,-61.7
78.7417,15.4831,-57.8
78.7583,15.4831,-54.1
78.775,15.4831,-51.1
78.7917,15.4831,-49.5
78.8083,15.4831,-49.6
78.825,15.4831,-51.7
78.8417,15.4831,-55.6
78.8583,15.4831,-60.7
78.875,15.4831,-66.6
78.8917,15.4831,-72.2
78.9083,15.4831,-77.1
78.925,15.4831,-80.6
78.9417,15.4831,-82.6
78.9583,15.4831,-83.2
78.975,15.4831,-82.6
78.9917,15.4831,-81.6
79.0083,15.4831,-80.4
79.025,15.4831,-79.5
79.0417,15.4831,-79.1
79.0583,15.4831,-79
79.075,15.4831,-79
79.0917,15.4831,-78.8
79.1083,15.4831,-78.1
79.125,15.4831,-76.7
79.1417,15.4831,-74.6
79.1583,15.4831,-72.1
79.175,15.4831,-69.4
79.1917,15.4831,-67
79.2083,15.4831,-65.4
79.225,15.4831,-64.6
79.2417,15.4831,-64.7
79.2583,15.4831,-65.5
79.275,15.4831,-66.8
79.2917,15.4831,-68.1
79.3083,15.4831,-69.1
79.325,15.4831,-69.6
79.3417,15.4831,-69.4
79.3583,15.4831,-68.6
79.375,15.4831,-67.2
79.3917,15.4831,-65.4
79.4083,15.4831,-63.5
79.425,15.4831,-61.5
79.4417,15.4831,-59.4
79.4583,15.4831,-57.3
79.475,15.4831,-55.1
79.4917,15.4831,-52.9
79.5083,15.4831,-50.5
79.525,15.4831,-48.1
79.5417,15.4831,-45.7
79.5583,15.4831,-43.4
79.575,15.4831,-41.3
79.5917,15.4831,-39.4
79.6083,15.4831,-37.6
79.625,15.4831,-36
79.6417,15.4831,-34.4
79.6583,15.4831,-32.8
79.675,15.4831,-31.1
79.6917,15.4831,-29.2
79.7083,15.4831,-27.3
79.725,15.4831,-25.3
79.7417,15.4831,-23.2
79.7583,15.4831,-21.2
79.775,15.4831,-19
79.7917,15.4831,-16.8
79.8083,15.4831,-14.6
79.825,15.4831,-12.3
79.8417,15.4831,-10.1
79.8583,15.4831,-8
79.875,15.4831,-6.2
79.8917,15.4831,-4.8
79.9083,15.4831,-3.9
79.925,15.4831,-3.5
79.9417,15.4831,-3.7
79.9583,15.4831,-4.3
79.975,15.4831,-5.1
79.9917,15.4831,-6.2
80.0083,15.4831,-7.4
77.0083,15.4671,-36.4
77.025,15.4671,-36.5
77.0417,15.4671,-36.3
77.0583,15.4671,-35.9
77.075,15.4671,-35.3
77.0917,15.4671,-34.7
77.1083,15.4671,-34.3
77.125,15.4671,-34.2
77.1417,15.4671,-34.5
77.1583,15.4671,-35.3
77.175,15.4671,-36.5
77.1917,15.4671,-38
77.2083,15.4671,-39.5
77.225,15.4671,-40.8
77.2417,15.4671,-41.7
77.2583,15.4671,-42.2
77.275,15.4671,-42.2
77.2917,15.4671,-41.7
77.3083,15.4671,-40.9
77.325,15.4671,-40
77.3417,15.4671,-39.1
77.3583,15.4671,-38.3
77.375,15.4671,-37.7
77.3917,15.4671,-37.4
77.4083,15.4671,-37.3
77.425,15.4671,-37.4
77.4417,15.4671,-37.5
77.4583,15.4671,-37.7
77.475,15.4671,-37.8
77.4917,15.4671,-37.9
77.5083,15.4671,-37.9
77.525,15.4671,-37.9
77.5417,15.4671,-38
77.5583,15.4671,-38.3
77.575,15.4671,-38.8
77.5917,15.4671,-39.5
77.6083,15.4671,-40.7
77.625,15.4671,-42.2
77.6417,15.4671,-44.2
77.6583,15.4671,-46.4
77.675,15.4671,-48.8
77.6917,15.4671,-51.2
77.7083,15.4671,-53.5
77.725,15.4671,-55.4
77.7417,15.4671,-56.9
77.7583,15.4671,-57.9
77.775,15.4671,-58.5
77.7917,15.4671,-58.8
77.8083,15.4671,-58.9
77.825,15.4671,-58.9
77.8417,15.4671,-58.9
77.8583,15.4671,-59
77.875,15.4671,-59.1
77.8917,15.4671,-59
77.9083,15.4671,-58.6
77.925,15.4671,-57.7
77.9417,15.4671,-56.3
77.9583,15.4671,-54.4
77.975,15.4671,-52.1
77.9917,15.4671,-49.6
78.0083,15.4671,-47.3
78.025,15.4671,-45.5
78.0417,15.4671,-44.2
78.0583,15.4671,-43.8
78.075,15.4671,-44
78.0917,15.4671,-45
78.1083,15.4671,-46.4
78.125,15.4671,-48
78.1417,15.4671,-49.6
78.1583,15.4671,-51.3
78.175,15.4671,-52.8
78.1917,15.4671,-54.3
78.2083,15.4671,-55.8
78.225,15.4671,-57.5
78.2417,15.4671,-59.4
78.2583,15.4671,-61.4
78.275,15.4671,-63.5
78.2917,15.4671,-65.5
78.3083,15.4671,-67.3
78.325,15.4671,-68.6
78.3417,15.4671,-69.6
78.3583,15.4671,-70.1
78.375,15.4671,-70.4
78.3917,15.4671,-70.7
78.4083,15.4671,-71
78.425,15.4671,-71.6
