Latitude,Longitude,Gravity_anomaly
74.6583,16.9394,-22.7
74.675,16.9394,-21.6
74.6917,16.9394,-19.9
74.7083,16.9394,-18
74.725,16.9394,-15.9
74.7417,16.9394,-14.1
74.7583,16.9394,-12.8
74.775,16.9394,-12
74.7917,16.9394,-11.9
74.8083,16.9394,-12.3
74.825,16.9394,-13
74.8417,16.9394,-13.8
74.8583,16.9394,-14.4
74.875,16.9394,-14.8
74.8917,16.9394,-14.8
74.9083,16.9394,-14.4
74.925,16.9394,-13.8
74.9417,16.9394,-13.1
74.9583,16.9394,-12.5
74.975,16.9394,-11.8
74.9917,16.9394,-11.3
75.0083,16.9394,-10.8
75.025,16.9394,-10.3
75.0417,16.9394,-9.6
75.0583,16.9394,-8.7
75.075,16.9394,-7.6
75.0917,16.9394,-6.3
75.1083,16.9394,-4.8
75.125,16.9394,-3.2
75.1417,16.9394,-1.7
75.1583,16.9394,-0.2
75.175,16.9394,1.1
75.1917,16.9394,2.2
75.2083,16.9394,3.1
75.225,16.9394,3.6
75.2417,16.9394,3.8
75.2583,16.9394,3.6
75.275,16.9394,3.1
75.2917,16.9394,2.3
